timestamp,ph,bod,dissolved_oxygen,fecal_coliform,temperature,tds,turbidity,total_coliform,wqi,classification,cpcb_class,mpcb_class,status
2025-05-20 03:47:22.934150,9.5,18.52804343420212,3.2496542488027162,11433.58449687309,35.0,1709.072775664065,24.912219531133708,82723.45861891872,32.648851020545294,Bad to Very Bad,D,A-III,Heavily Polluted
2025-05-20 21:18:34.934150,9.0,7.903170603593042,3.9095712687169653,100.0,30.12242515553696,896.0407898856936,16.853600660892603,745.2955712996917,52.324536848537306,Medium to Good,B,Not Prescribed,Non Polluted
2025-05-21 14:49:46.934150,9.0,8.521271986332923,2.591887698095394,361.25329376897423,30.51995278569422,1021.5737605523053,23.994016870460186,2085.3145704581802,38.799675361723416,Bad,C,A-II,Polluted
2025-05-22 08:20:58.934150,8.5,3.644445918898231,7.367537560841389,198.17589368371884,27.713458303754194,543.4037850997153,8.99041841915788,831.3725534004188,63.53922192202305,Good to Excellent,A,A-I,Non Polluted
2025-05-23 01:52:10.934150,8.5,2.8426773482919816,7.451441133366833,66.08580619836442,20.181073579777493,434.4750638451949,10.853329156867616,600.8715234016933,70.70012724697371,Good to Excellent,A,A-I,Non Polluted
2025-05-23 19:23:22.934150,9.0,7.5482206255277555,4.330585699719271,2482.5534235915957,35.0,1098.8572665118509,24.158130389602313,19669.023064286866,50.421553637261574,Medium to Good,B,Not Prescribed,Non Polluted
2025-05-24 12:54:34.934150,8.5,2.5842359779290187,6.683169521920053,164.79005668396647,32.0,524.6679869824371,9.216559791945206,1249.4440761751457,66.08212966445193,Good to Excellent,A,A-I,Non Polluted
2025-05-25 06:25:46.934150,9.5,13.183841941713428,2.315235282105603,15585.353244728143,33.62578467760686,1020.3400535731919,50.23352236187499,74577.14241409561,26.446146501062756,Bad to Very Bad,D,A-III,Heavily Polluted
2025-05-25 23:56:58.934150,9.994623353035053,49.884030841345954,1.2817645266265902,49331.35697642916,29.932065110173138,2055.239026330419,84.58986614715732,248298.1175816001,10.941536393706885,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-05-26 17:28:10.934150,9.0,7.322711714592442,5.504005429653712,10000.0,35.0,758.8010892138418,17.831790024743942,63546.96625275314,52.06419578029788,Medium to Good,B,Not Prescribed,Non Polluted
2025-05-27 10:59:22.934150,10.0,33.37474366081769,0.8402114780346486,28692.04753721195,35.0,2304.2305899912285,87.09577500341271,155665.91926174297,10.088608688360612,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-05-28 04:30:34.934150,8.59743806834456,7.636973606651008,6.190740173428636,846.8471743205967,27.06379951277413,546.0426102111223,29.71745709301561,4032.7594453641027,57.05204403129978,Medium to Good,B,Not Prescribed,Non Polluted
2025-05-28 22:01:46.934150,9.0,8.417110584714065,5.513187283603106,1170.1440634406267,28.99370634044028,943.748191471258,28.127217438019894,16578.25015038489,53.99506356835017,Medium to Good,B,Not Prescribed,Non Polluted
2025-05-29 15:32:58.934150,9.0,5.071417819028035,3.89327750205668,2708.1887295221727,30.415940904005726,791.5334225654614,17.726970439443498,16997.25015135742,48.20071070869016,Bad,C,A-II,Polluted
2025-05-30 09:04:10.934150,9.5,15.834784639494915,3.9217308645846636,138227.30970971292,22.034859126091522,1580.174110097169,37.42063417433752,845854.5537701506,29.96683860954133,Bad to Very Bad,D,A-III,Heavily Polluted
2025-05-31 02:35:22.934150,9.0,7.143156929587766,4.847771610015653,2131.878320476017,34.41474920351208,783.8669206873134,18.178162043754316,20342.88971672185,54.436598550347355,Medium to Good,B,Not Prescribed,Non Polluted
2025-05-31 20:06:34.934150,9.40894216793384,24.552066611404264,2.339681141262397,2440.913462929686,34.57953110199103,1466.3051625841167,43.46583033676806,23857.15625337964,26.606488871902712,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-01 13:37:46.934150,9.5,14.833027566356444,2.510250726645655,5591.851659064543,35.0,1414.8816163421843,26.851203574476834,27384.710452299874,28.862730946660534,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-02 07:08:58.934150,8.876119719120215,25.418499346844115,2.2590835211835003,13162.207917172445,34.17831777555739,1419.9488782234002,42.4836838247516,145520.19570432307,27.616148710234967,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-03 00:40:10.934150,9.5,19.893285419087462,3.393428291045981,2097.1953208564028,34.56285711615985,1535.3639735351526,49.15134943343804,23093.11054171324,34.758280095230774,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-03 18:11:22.934150,9.845379284216264,31.814228117398432,1.5601420734016684,12593.665520547225,30.960461680705844,2036.385750982228,73.05300698201496,33855.8929188436,14.344543892104637,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-04 11:42:34.934150,9.0,7.263038044552478,4.888993546719219,10560.158242007883,32.431383173274455,1092.549950855001,25.093096065841063,67756.25829642503,51.789818487280805,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-05 05:13:46.934150,9.0,5.237053856989216,4.766274638798079,1004.7116052162036,35.0,1055.4420210292226,20.49002282892734,10900.992956655573,57.48486589089697,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-05 22:44:58.934150,9.5,12.929997160072913,2.3552468933677857,2371.2710345521887,31.599743357390306,1799.250006858346,45.4475749496753,32601.453049216245,27.952824093065963,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-06 16:16:10.934150,8.885020354564709,19.05328588044639,2.345064222388524,18386.405159953905,30.197578996541836,1712.926077095854,43.86474152290306,81550.59668384257,28.16798137997911,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-07 09:47:22.934150,9.0,10.76182668433057,4.348549590442639,822.8618459922689,32.52078693899938,807.6524052367354,16.510022341697585,3948.734596351308,46.68227190040814,Bad,C,A-II,Polluted
2025-06-08 03:18:34.934150,9.0,8.494254678721582,3.2875015442068376,14385.670217306973,35.0,913.9978372266954,21.451656779618354,42463.45312571705,39.99734407827822,Bad,C,A-II,Polluted
2025-06-08 20:49:46.934150,9.5,21.1435606065135,2.380915085867077,1853.2206225114994,35.0,1579.335153303388,33.84993246501173,11879.259263663145,27.49753664464583,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-09 14:20:58.934150,9.0,6.344729660306572,5.274631389749141,1244.0675432970438,28.269841242055012,762.1580551975142,20.260321411619216,7897.403055933452,55.0936040549188,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-10 07:52:10.934150,9.0,9.28252055641243,4.142604092973135,125.83715269410648,35.0,1028.0810766041886,19.189378165754206,469.33512943002046,53.852620568910446,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-11 01:23:22.934150,10.0,34.39989376536541,0.9198283180207867,10719.7118839576,31.930901948052647,2004.249912583483,82.86332537621333,105479.83846112854,11.130343459882237,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-11 18:54:34.934150,9.214834428420152,15.204199609822155,3.4761954667154336,8010.703003969526,21.632178933348417,1372.1000077918716,34.37035197952865,90251.78148095445,32.120079592566775,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-12 12:25:46.934150,9.5,10.43077896216448,3.059507919647194,3009.0564085432893,35.0,1482.3181712298397,32.537507615192716,13649.956670990421,34.430190163611584,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-13 05:56:58.934150,9.5,15.373930429396326,3.132226965348495,180730.82285261623,27.95491358251101,1510.5903430008839,60.26638266867975,723967.6896931976,27.348226945984397,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-13 23:28:10.934150,8.404133155227674,37.73502857625889,1.063333699708533,677722.8613891981,27.151360567513148,3045.090590017341,119.61383177238973,3384101.0456132223,19.286286159103838,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-14 16:59:22.934150,8.5,4.4878425396741015,7.599005859216409,143.0647206961677,32.0,442.2112295500256,7.496534061702314,818.1663699721632,52.97176297994078,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-15 10:30:34.934150,9.0,8.044682422872128,5.445879849301396,3807.8923773487013,19.168159348949942,970.4634206556544,22.58655822214332,43888.468659715756,48.191399314088954,Bad,C,A-II,Polluted
2025-06-16 04:01:46.934150,8.88270137383434,22.973027866269355,2.7422473767339373,31192.4285081589,35.0,1640.797929681449,49.66383021041064,251965.81595931292,31.064697839400708,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-16 21:32:58.934150,9.5,16.788892414409467,3.2134795341515257,13692.929571411803,17.31645046914187,1606.5502875675627,44.233932560650295,50708.663619531646,26.72519501932468,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-17 15:04:10.934150,8.5,2.781820140086957,8.611724677013214,82.94629902374221,31.741608948544613,354.59879414617615,8.51226059436808,471.9083750868584,57.003979060625156,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-18 08:35:22.934150,10.0,40.003845382413616,1.8411115230086086,49627.59552566395,23.07393941426144,2014.6623991433437,86.40050644159331,341698.8419010098,12.235063548159287,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-19 02:06:34.934150,9.5,23.18801495882384,3.838828742860843,6675.961287932288,20.831660221970857,1855.2495608247852,59.63760632159973,67426.9627383215,30.360626703480403,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-19 19:37:46.934150,9.0,8.071102786124328,3.954503162960134,17062.46921475662,35.0,1037.0095356390648,23.91072874222231,111602.32924264691,45.20172518642615,Bad,C,A-II,Polluted
2025-06-20 13:08:58.934150,9.0,7.38904173841758,4.1029990287829525,1161.5273139037593,30.116879788651936,786.1154529237754,22.161081813772007,7889.545583125346,47.15951299240318,Bad,C,A-II,Polluted
2025-06-21 06:40:10.934150,9.0,4.944179843261726,5.437320066758004,1083.536495511399,30.480909941060276,876.3834235371999,13.206720744204741,9072.713440334786,58.68653031853989,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-22 00:11:22.934150,9.5,18.824795447394692,3.1893232282871167,24606.8319786992,35.0,1535.5835919987817,52.65052748376194,157129.589534275,31.42278167036733,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-22 17:42:34.934150,9.14567579330287,44.76484777071509,0.4020514458042926,48472.585528419484,35.0,2049.6902836989266,83.1022841067114,532582.8315628897,13.425167753247644,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-23 11:13:46.934150,9.0,7.523125208700825,4.246944053013928,3675.296093695053,35.0,883.9888871882337,14.240255012405536,30349.22320183623,49.48295629153462,Bad,C,A-II,Polluted
2025-06-24 04:44:58.934150,9.883651793492918,37.73600269987085,0.9637758859387403,23848.594103117986,35.0,2385.145370412856,78.87891611917166,200402.93802272115,11.528777264092993,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-24 22:16:10.934150,10.0,39.54147754107664,1.2503612951366003,469517.13329580065,31.69103190685626,2361.8259889575606,94.10816735663634,2789991.0164739587,9.82972358652828,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-06-25 15:47:22.934150,9.5,11.255212799493949,4.243199815068653,3396.0015116522222,23.65984675398114,1439.6564304833444,35.500693139490735,12678.048858250597,37.14742911852994,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-26 09:18:34.934150,9.5,20.78168131206397,3.0853665279046223,8566.264181256849,32.822346879800314,1601.0485532333475,27.219010791002447,30497.16267730849,30.31296469557678,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-27 02:49:46.934150,9.0,10.657940694294124,4.29232389108324,2077.3776862499108,27.49690385495394,787.1558437881405,33.275286559544845,15412.205743081686,42.967149334027255,Bad,C,A-II,Polluted
2025-06-27 20:20:58.934150,8.866622092784686,22.766430312672398,3.261033739893138,11828.682931908023,34.49353012319395,1491.1145393505208,66.0148310062481,56969.94857674655,35.63972260066859,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-28 13:52:10.934150,8.5,3.5660466418256123,6.634637979197431,822.7061711416792,26.355853788667456,477.8934354987287,3.924178423411128,7804.0416569053305,61.98924632310814,Medium to Good,B,Not Prescribed,Non Polluted
2025-06-29 07:23:22.934150,9.5,13.683537479940787,2.979584738926417,7993.678976240164,35.0,1849.057837468458,39.39785448840788,28229.0631579803,32.17380706539938,Bad to Very Bad,D,A-III,Heavily Polluted
2025-06-30 00:54:34.934150,8.5,4.383092450439065,6.918963684679931,111.18236927028043,31.234286331065377,466.9849461650899,11.824644503191346,822.1157420437568,64.45684596986499,Good to Excellent,A,A-I,Non Polluted
2025-06-30 18:25:46.934150,10.0,39.14995710688126,1.5225170060641289,133620.44126859622,25.44637109081766,2492.362488303011,36.7322715693072,697044.7058700668,10.275765033436999,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-07-01 11:56:58.934150,10.0,25.58485843140928,1.508239883138317,23234.03619601188,30.102778776272352,2387.4308122078173,94.86211005476042,131759.2416275557,13.50214150949011,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-07-02 05:28:10.934150,9.0,8.996523746426465,4.110580034765598,13057.868494645696,35.0,843.2621996213755,34.466836586361346,54136.92129933398,45.346756797125074,Bad,C,A-II,Polluted
2025-07-02 22:59:22.934150,9.0,6.4865218091795,3.212509661399839,18090.196701946108,35.0,711.9760494314025,20.26500170041409,57863.91442019423,41.911743618429476,Bad,C,A-II,Polluted
2025-07-03 16:30:34.934150,9.325924619329152,10.05510207804247,3.0701447483378064,10397.440451288603,29.975326933572966,1552.906176276251,60.367004448670315,31262.268152198467,32.60997094514553,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-04 10:01:46.934150,9.5,19.73479504260525,2.964427732194566,4404.311501524098,33.126451300241236,1637.3603532439538,33.765146089887914,32859.67905845325,30.465350013410117,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-05 03:32:58.934150,9.0,6.34746280150659,5.674803759192309,5401.9895540782845,28.953507983863112,1003.9146999091785,22.29892925671926,29203.91157525013,55.30613285808901,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-05 21:04:10.934150,9.5,12.60944457654296,3.1431340434563557,4909.17631858999,31.45164468120256,1851.7925174961094,50.66236912389999,14341.001900305848,32.60751152315859,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-06 14:35:22.934150,9.0,6.540087649746988,5.830257198476381,2183.995454313428,27.01983501969135,682.3941503052,22.91423370644634,14620.845461152026,55.90340717149925,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-07 08:06:34.934150,8.5,3.928550852119202,10.011822940808285,28.519191940745586,24.319292714279122,338.51114621734445,11.541737431779014,119.28461862177515,58.93216538110864,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-08 01:37:46.934150,8.5,3.540758496787545,5.872870875372151,15.01907429668028,32.0,478.194111508065,8.477268754952076,144.06091536390352,75.47995848769216,Good to Excellent,A,A-I,Non Polluted
2025-07-08 19:08:58.934150,8.5,3.507381744321411,7.377975759537764,21.464479549914493,31.509269013975807,485.3029434488127,9.300395566938601,112.47460693382375,69.1786233913947,Good to Excellent,A,A-I,Non Polluted
2025-07-09 12:40:10.934150,9.5,12.490970221471452,2.7988506261845463,11670.727904070847,34.0058724472679,1513.8097565029875,32.25858715130067,75926.60281331372,30.41415909191508,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-10 06:11:22.934150,7.772161086680066,39.76397431399444,1.673721541890088,342630.79377446516,34.49413475599944,1386.736254241614,70.97914541018731,2403376.315234043,26.419190223955397,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-10 23:42:34.934150,9.0,7.127512787482847,4.938803837982099,1544.9814832892596,33.28500802608385,785.3822600977568,26.55645712783227,19990.59980932513,54.66481604659577,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-11 17:13:46.934150,9.03709371524391,13.893103850006959,2.545526840588905,68659.01069757353,32.225258010173846,1446.6014630689315,32.51390038246868,667762.5583460046,29.078725157327415,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-12 10:44:58.934150,8.5,3.821978270025758,9.66439039995714,152.89083824502202,24.033078951881095,270.9709354193429,8.28279282968996,1139.3444572955946,53.642495773794366,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-13 04:16:10.934150,9.5,17.06482595336342,2.7840050713039743,4545.6038777477515,35.0,2234.0743692827195,42.60271887293017,54513.06227699391,30.5074129445896,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-13 21:47:22.934150,8.5,3.697444246515966,7.259646713557891,31.062238108143244,26.594894219267275,497.14496265711114,7.098846356670549,138.19607815350727,70.27579463967027,Good to Excellent,A,A-I,Non Polluted
2025-07-14 15:18:34.934150,9.5,16.750780998389793,3.920283458765025,20556.445536291692,22.88862162398307,915.284073410205,38.017487202885455,274029.28662323573,31.979793040615608,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-15 08:49:46.934150,10.0,34.392338940117774,1.7920790266395983,8471.892975074883,35.0,2314.321474865049,51.64443482709167,66262.78200196542,15.104280293056235,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-07-16 02:20:58.934150,9.0,8.08658942603487,3.9990611763830946,13113.312243988788,24.791959859947347,1072.2579435829196,25.717158874725094,75190.44888099935,40.99975460422985,Bad,C,A-II,Polluted
2025-07-16 19:52:10.934150,9.5,17.802961072848326,3.010721560426782,1901.265445506542,35.0,1176.6151955414766,56.158818900765674,10050.21869429577,32.78872045356778,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-17 13:23:22.934150,8.5,4.515228154230648,7.814606598888839,25.78200095498061,32.0,563.6779714938522,6.0113211370032795,194.4422084378266,58.4782603679657,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-18 06:54:34.934150,9.0,6.50035477086692,5.01118225027488,629.9031963414602,34.21482405691572,957.0098353666426,20.477213796401852,2265.035611398074,57.717036802134764,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-19 00:25:46.934150,8.5,4.080602033674769,7.919731139699305,202.6837880422577,32.0,335.4853213694548,9.814460696303437,917.3702325739115,52.38661129081218,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-19 17:56:58.934150,9.0,7.363138099795449,4.101698522156245,2469.6163698760865,35.0,538.9878838958689,17.14282679420017,24030.098758699187,49.02464968219397,Bad,C,A-II,Polluted
2025-07-20 11:28:10.934150,9.0,8.185074044995366,3.7363131092413115,1125.5054275119414,35.0,460.5528513437238,27.881733846294768,6962.933001184648,46.04128162850586,Bad,C,A-II,Polluted
2025-07-21 04:59:22.934150,9.0,6.652313193156631,5.710660357189331,197.3192217315062,32.57628640319258,1012.8505371126994,13.07278560699713,1114.5527349391793,60.09284205098173,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-21 22:30:34.934150,9.0,6.091802545892376,4.1600188002176886,1714.356465667711,35.0,843.1700335087618,27.057816211259322,7609.716823980688,51.479438524062395,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-22 16:01:46.934150,9.0,10.48009883292497,4.13088067267707,178.556654734112,21.176649378483106,1119.6451734927432,19.675216523767695,1191.2643984194,45.2787286627825,Bad,C,A-II,Polluted
2025-07-23 09:32:58.934150,9.5,20.850477250212148,2.623930204051775,256229.39069588043,33.36944373135249,1771.0640394091636,53.87449452220583,617033.7994848386,24.536756711274894,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-07-24 03:04:10.934150,9.464550174538719,36.6077655356826,1.5509056842944127,23898.652607188957,33.581202628679264,2481.7666179343687,131.36398091185873,249372.70041556028,16.495338833383247,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-07-24 20:35:22.934150,9.0,6.493176230517929,6.067905921967864,11058.954334682776,26.673833335682026,815.3099281512232,30.487104761543304,67885.20848060538,54.13421118429949,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-25 14:06:34.934150,9.0,9.858651254877637,4.515487448165659,2844.269999267681,32.202880094802126,824.4877214070286,22.916134143807064,13849.598214870513,46.882079317621475,Bad,C,A-II,Polluted
2025-07-26 07:37:46.934150,9.0,10.855456456905268,3.3813093118750976,1895.3456412533476,30.07511866018455,698.397399083345,20.653964588349794,17188.01611696279,38.24836140322333,Bad,C,A-II,Polluted
2025-07-27 01:08:58.934150,10.0,48.55793916313962,1.5332577939155865,474077.44701921643,32.929612600943344,2625.3680701470935,137.76976106896737,1893483.3773242107,11.044456076663765,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-07-27 18:40:10.934150,9.300725967947766,14.759660411169044,2.838095710117516,38098.20600521991,35.0,1614.6513971198108,45.57264312906177,233163.10734449825,30.74062622226353,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-28 12:11:22.934150,9.5,24.13445069417456,3.1805988657790207,32260.021298335825,35.0,1398.5233524857783,40.21404248073347,164979.846868784,29.863888416362336,Bad to Very Bad,D,A-III,Heavily Polluted
2025-07-29 05:42:34.934150,8.5,3.570835400566917,9.381605730278224,57.14760273651639,28.325847075630435,657.0280265983857,7.276424399188508,412.77577651903397,57.15966768621233,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-29 23:13:46.934150,9.0,5.701758734483529,5.50854969135403,5117.489775447172,35.0,777.5517222424704,21.965454120876032,18394.047804904574,54.83407148318312,Medium to Good,B,Not Prescribed,Non Polluted
2025-07-30 16:44:58.934150,9.0,5.205800992219629,4.769122148080669,154.54202470122945,34.82917146277999,494.91342071888863,11.82174846168895,845.6870675481056,63.00778654094697,Good to Excellent,A,A-I,Non Polluted
2025-07-31 10:16:10.934150,9.506288006597426,28.028922521390438,1.845124543950968,109373.69373691152,35.0,2025.9713264957302,143.25275953105006,1647906.8232635972,16.25389176901122,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-01 03:47:22.934150,10.0,34.051120739350566,0.7137431047674955,209292.45532754745,34.54595664945857,1738.3204103722503,73.01672409587306,725813.1118190659,7.93064169291288,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-01 21:18:34.934150,8.5,1.9728826393540675,9.220246310624756,56.06226154099654,25.57491308112948,552.8709213510008,8.388593253512013,481.32968858194204,59.346967363032114,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-02 14:49:46.934150,9.5,16.894093438502622,3.101609450040835,38178.75413250593,29.812046817739358,1273.3311269259102,51.843054875608296,203855.17489136252,28.790739921564526,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-03 08:20:58.934150,9.0,9.174432544401188,4.477460600872333,1473.1949997228226,28.60227817556894,993.9942871264609,23.26910514593646,16533.055867019466,46.25594064357219,Bad,C,A-II,Polluted
2025-08-04 01:52:10.934150,9.0,6.76080552743931,6.137718278239021,1259.9309632502845,26.609582179747488,1164.7780432082277,12.618057044318697,8978.397242771684,55.61755359151088,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-04 19:23:22.934150,8.759179482561876,46.70762535715593,0.7562510556192502,441873.47921326954,31.969376659926915,1960.8541648024084,94.61523480112135,1668374.8676403405,16.106825523065705,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-05 12:54:34.934150,9.369567608181923,13.71842787184257,3.5396842563516357,1062.070653728362,28.702510894251443,2285.5786080814546,35.432665168271484,2824.349669533261,36.188241595034285,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-06 06:25:46.934150,9.0,8.269110425883545,4.221800888673322,3769.666715465467,31.19835012571696,1297.8325045571964,18.385449864157064,34613.34706812516,46.20254544437114,Bad,C,A-II,Polluted
2025-08-06 23:56:58.934150,9.0,5.724729732878912,5.30387781077365,1124.8869573313157,29.691213219658774,1385.9801732640244,17.08915689728244,9998.556616249885,57.04229766068413,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-07 17:28:10.934150,10.0,34.35989612572224,1.1988298804972277,16775.10888037918,29.13321255509269,1499.6340833674644,71.43242419691383,112695.45788410431,11.554459824018428,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-08 10:59:22.934150,9.5,19.312003330314052,3.0720205792834605,31604.906991079133,33.58528955167206,1874.7768863535757,39.14806838038994,253571.0176971283,29.638968152096968,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-09 04:30:34.934150,9.5,11.747283995761096,4.1443769066997564,14544.475113111794,33.42293142874136,1821.78828823548,55.01553546330633,107562.11826114972,39.56487837699989,Bad,C,A-II,Polluted
2025-08-09 22:01:46.934150,9.0,5.128528291721153,4.330387662708087,5098.808010915539,35.0,1148.127321250797,20.823394497238713,28489.464405654424,52.960041552452836,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-10 15:32:58.934150,9.0,9.715299380043945,4.3538545239730055,1235.3459541867687,35.0,1578.6375432116017,22.048792035090475,20092.45865371633,48.36462314114747,Bad,C,A-II,Polluted
2025-08-11 09:04:10.934150,9.465263548465762,38.51559400197633,0.7329669327601742,111755.24061741761,34.97218822705324,2578.914565439112,116.54879969305887,1295620.438242129,11.543986045717155,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-12 02:35:22.934150,8.388110371798668,20.49210719938691,3.5702103087888943,17396.605707531777,21.253556180054346,1293.0387836113644,33.36504319684571,237297.47650162116,36.00211382270694,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-12 20:06:34.934150,9.0,6.230397490549263,6.422322786387303,744.4018640574808,35.0,604.0256901848212,18.693534152774678,6972.708889578468,52.66761788102596,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-13 13:37:46.934150,9.366639920086017,15.253417329261497,2.606098984412373,13206.801192445937,35.0,1593.3388342121928,50.48690985458956,50757.83344967937,29.520433823325952,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-14 07:08:58.934150,9.5,16.576740762888026,2.558391608996667,13847.876333637587,35.0,1787.8219289934598,42.999855852840525,209254.84045103978,27.94723377551975,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-15 00:40:10.934150,9.0,7.527838057118982,4.384920214712653,1969.5474695532234,35.0,928.022123731151,22.153469044472054,15317.512871543939,51.05802572797038,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-15 18:11:22.934150,9.0,7.098548750158224,4.883657514009527,1468.7435815595113,29.71031511352025,925.5991917724986,22.081815651058463,24822.19030566302,52.230773826538304,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-16 11:42:34.934150,9.5,17.20175970276725,3.8316274894115723,16306.6879963296,28.197421330536724,1598.7412374034016,63.25850844894631,122595.98411815961,33.60475205274154,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-17 05:13:46.934150,9.5,19.729801684381055,3.375532670627027,77193.65628886953,35.0,1772.846977093422,34.25082859885377,222657.30387028735,31.47452847718385,Bad to Very Bad,D,A-III,Heavily Polluted
2025-08-17 22:44:58.934150,9.5,17.167854767637102,2.8880251107817614,55906.22508003166,20.391386688066966,1355.959213424971,40.45646233327281,388630.97290224774,24.28383160823179,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-18 16:16:10.934150,10.0,25.6151917536884,1.1260844828362524,299403.27427179785,35.0,1719.8432236424576,104.30853958058242,3492645.8805094785,10.655365125144105,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-19 09:47:22.934150,9.0,8.105147049066556,4.460028959979344,909.3831669931883,27.66241811478879,748.9750263837092,28.579713832341994,2492.84983023183,47.31324317366306,Bad,C,A-II,Polluted
2025-08-20 03:18:34.934150,8.5,5.081113127985092,4.09816254354531,330.24494109538733,32.0,500.2450306506062,6.296151623454548,1901.8124811476155,57.66382405219661,Medium to Good,B,Not Prescribed,Non Polluted
2025-08-20 20:49:46.934150,10.0,49.94988570215455,1.7416564237311631,766589.7700525859,31.25199174330077,1884.9336270096708,75.77430344420964,4630739.116763018,11.652363093744777,Bad to Very Bad,E,A-IV,Heavily Polluted
2025-08-21 14:20:58.934150,8.740691418439159,6.344125825089101,4.327831808719554,1616.4436954135392,33.3563757133574,980.6779193819942,21.372388063296608,8008.308780187449,53.14969011831965,Medium to Good,B,Not Prescribed,Non Polluted
